epoch,train_loss,train_wav,train_spect,train_sisdr,val_loss,val_wav,val_spect,val_sisdr,val_stoi,val_pesq,val_sisdr_metric
75,27.711819952493038,0.1464655741227267,28.905680043841596,-13.40325671243498,27.68579566289508,0.14676829545743883,28.87239058055575,-13.333628881545295,0.8412407286583431,2.428569229443868,13.397489579518636
76,27.864140617465633,0.14736572275223256,29.048278021218515,-13.315031365567679,27.65443938119071,0.14613453724554606,28.849161783854168,-13.40856959327819,0.8440919196794904,2.4485493540763854,13.499935229619345
77,26.986233494035716,0.143031672094004,28.191671551334476,-13.484696781083782,27.904952018979994,0.14735310447831002,29.08696397145589,-13.293652019803487,0.8421072638224042,2.404659834064421,13.325525127473425
78,28.013662114262157,0.1479830523932956,29.197961561196216,-13.322824586752894,28.03739122360472,0.14824771443529736,29.233415331159318,-13.442719550359817,0.8356081928525653,2.389974259561108,13.47010761691678
79,27.73497388880448,0.14664494630042132,28.921871414388203,-13.335424917024225,27.327142488388787,0.1443785766050929,28.52656500680106,-13.438010609339154,0.8427173883195908,2.438708915085089,13.466979245670506
80,27.804279357937308,0.14688851513976092,28.98512166929415,-13.277307994000852,28.078624089558918,0.14804101386477078,29.25360261826288,-13.230194909232003,0.8341107907749358,2.3913364000007755,13.221634630297052
81,27.143469216560554,0.1437995771734952,28.343925101052825,-13.442554185398958,27.08773036230178,0.1429530508697979,28.307297752017067,-13.625204010615272,0.8420020218879457,2.452624284452008,13.71904819242416
82,27.843459276966353,0.14716683071623707,29.029553023097353,-13.332606364823745,27.976983494228786,0.14813320190897064,29.15321997990684,-13.24369574350024,0.8399851483012003,2.454983456660125,13.301507594221729
83,27.57288482604926,0.14587719200901503,28.767423587337507,-13.404159584927813,27.846604967874192,0.14744657857550514,29.031994683401926,-13.328363070412287,0.8386263383759393,2.379021063927681,13.369639165939823
84,27.458050763479754,0.14528206672877392,28.649154921019203,-13.363861548943028,26.44095584324428,0.13988085020156132,27.64285261668856,-13.41777769724528,0.8438332260601105,2.4191311049082924,13.440102728586348
85,27.345375559932396,0.14456147247812715,28.54089249580356,-13.400784161591446,28.82969956170945,0.15208472985596883,29.9898103532337,-13.121954357813275,0.8392979483755808,2.411191651898046,13.168936606376402
86,26.666226600837028,0.14128379446862008,27.884026434073668,-13.590835981945975,27.9955993833996,0.1483654687328944,29.1793089972602,-13.320751341562422,0.8412964533245753,2.408465933799744,13.426597674687704
87,27.47246096057824,0.14537164738594,28.669138412882848,-13.420491462924726,27.48584798782591,0.14551026173054227,28.695951007661364,-13.55613340650286,0.8424102455850632,2.4416864420238293,13.777275972199021
88,27.126370674350508,0.14374222987566768,28.34049773301094,-13.578692656819083,28.138125404479013,0.1487634043608393,29.3238645886618,-13.345026001097663,0.8472107563699994,2.4002964144847434,13.341820326007781
89,27.53572385421427,0.14566278199125016,28.728951462647245,-13.38890391142767,26.163737039717418,0.13880300226192627,27.387513554285444,-13.625796075851198,0.8439199110818287,2.4743801133107333,13.696743464065811
90,27.720333895225117,0.14654899602656474,28.92010775664523,-13.463228074681291,27.29972093067472,0.1442598695792849,28.506190587603857,-13.507296002100384,0.8441307525786143,2.480520112173898,13.525236099485367
91,26.826540588908347,0.14223084419806656,28.03934541885539,-13.550356627359085,28.02721311175634,0.1475982256825008,29.191060868520584,-13.114463079543341,0.8373093803723654,2.4034582722571587,13.125254707951699
92,27.093232136179967,0.1435863983906885,28.299674327687438,-13.500286407742212,26.992527492462642,0.142785415289894,28.190018638731942,-13.402765243772476,0.8461709249587286,2.4129071352911775,13.445893428364737
93,27.11207109838194,0.14338266168094616,28.31945265400028,-13.507641848296034,25.63541295036437,0.13591479107974067,26.885070861332,-13.855728860885378,0.8498904496904404,2.44115864833196,13.938211139043172
94,27.32570165926027,0.14484432144123677,28.529776571484224,-13.489192217694482,26.23799599541558,0.1392270295865952,27.454937465607173,-13.561684578184098,0.8441820958304027,2.429062917314727,13.715770228155728
95,26.895664948161386,0.142601863550705,28.114605523513305,-13.615424607572182,27.989688419160387,0.1476380243187859,29.187209507775684,-13.451590310959588,0.8376338680585226,2.4132038779177907,13.549576613862635
96,27.170436446777018,0.1438467046941939,28.380305490459836,-13.537158431531696,26.605742348564995,0.1410304285467617,27.841129484630766,-13.764177095322381,0.8442691195578802,2.3949448593327256,13.843139523365458
97,26.609496111547397,0.14094356869702027,27.831709746364172,-13.631570849978626,27.7095762283083,0.14654015749692917,28.907392183939617,-13.443564611767966,0.8396702995375981,2.4411273164264227,13.479009094884841
98,27.395458806027722,0.14493711511488486,28.598843771367736,-13.483220453364146,27.27038182152642,0.14445018035078805,28.481679401700458,-13.557478798760307,0.8426397594194563,2.454011074958309,13.657059331094064
99,27.079915538801416,0.14326592737616595,28.28846908209587,-13.518194425996937,26.39387942117358,0.1395891352541863,27.62470519353473,-13.70414838336763,0.8479476769765218,2.440642005107442,13.779920515466909
100,27.085444964548024,0.1430561117151772,28.287743049160017,-13.453541720040752,27.75097391340468,0.14691149845482812,28.938479166182262,-13.34416811806815,0.8404688797299824,2.3957473556200664,13.362206761042277
101,26.9977312249221,0.14297928745291624,28.211453537924008,-13.567015335653176,25.986141643826922,0.1383773802764832,27.236181667872838,-13.8841735294887,0.8472376541485862,2.456436191835711,13.923035421679097
102,26.348942626837733,0.13970704617316826,27.581974136447567,-13.72738576698982,27.57815821208651,0.1460842833159462,28.785883842952668,-13.538097230214921,0.8420966504112123,2.4693914731343587,13.571095101038615
103,27.408660420319364,0.14496941617242595,28.623138624578186,-13.594476295959907,27.16802780211918,0.1438944929885486,28.3802098319644,-13.560764418707954,0.8489663411700537,2.4186995710645403,13.585510526384626
104,27.617483912837887,0.14597542738389502,28.820846118112478,-13.493376273701625,28.874667985098704,0.15237178499736484,30.031853751530722,-13.095575060163226,0.83921941594472,2.4074402558998984,13.120554314285028
105,26.896450212417548,0.1424467623021679,28.11375174573308,-13.597483490709733,27.39604135543581,0.14554744154687912,28.627370501321458,-13.768768764677501,0.844508653595334,2.4259398025378847,13.75860607414915
106,26.929684800185342,0.14282784028330095,28.146677821556445,-13.598209491403926,27.532946177891322,0.14520685433868377,28.732621404859756,-13.448821067810059,0.8430093829593961,2.4807154000815697,13.476817034058652
107,26.693388787877094,0.14166105960850403,27.91641083815768,-13.6468307115005,28.650868991064648,0.1513082394524226,29.818812355162606,-13.192515085613916,0.8353939046935429,2.44140811363856,13.338941017786661
108,27.208249993171556,0.14408501039434796,28.421172788558906,-13.570077325949889,26.605556253402952,0.1409385379344698,27.840428125290643,-13.758104112413195,0.8458184401194254,2.4465471012838957,13.82532915575751
109,26.374901323556053,0.13999836820300363,27.6061027754244,-13.711998425344555,28.55015830388145,0.15104630920622084,29.751625136723593,-13.525134177435012,0.8385898026209029,2.4087446847204435,13.630414073750124
110,26.50977720314922,0.1404317114369619,27.741637929054342,-13.722924385206555,28.11270927247547,0.14820860941258687,29.30801691327776,-13.435162756178114,0.8416590009416852,2.4409397417499172,13.466384533912905
111,27.057808772524904,0.14338993771644673,28.2742083946581,-13.597895737644617,26.215056979466997,0.1392123368051317,27.459450282747785,-13.836056240021236,0.8453872714723859,2.4853104098898466,13.809297592913518
112,26.329567894816822,0.13952380420766056,27.56236838955048,-13.72324328744963,27.217273939223517,0.14406141804324257,28.425612222580682,-13.523995641678098,0.8434625343670921,2.4449143308704184,13.539384098376258
113,26.44501998500892,0.1402974017295867,27.676586770502272,-13.718642484250866,25.142312019590346,0.1340404109704116,26.392074040004186,-13.83802368527367,0.8455148935317993,2.429086181425279,13.855840990620274
114,27.215978905823732,0.14396959635366113,28.429191884621183,-13.57182635955539,26.977906999133882,0.14247889461971464,28.191761622353205,-13.563335524664986,0.8491098275260319,2.466920450085499,13.624630787333505
115,26.79389238527237,0.1419837614885959,28.02291307585095,-13.710044455273719,27.533123727828738,0.14593717538648182,28.747434010581365,-13.602474409436423,0.8423236476050483,2.4148959605420224,13.655796363705495
116,26.463577504684068,0.14045275232068585,27.691705781794102,-13.685810487889734,26.54222515651158,0.1408688532454627,27.768545544336714,-13.671891061086503,0.8474881308419364,2.442634149392446,13.696027485529582
117,26.599883483398003,0.1410276549354567,27.83834691064638,-13.794910626055083,26.460973436870272,0.14033307578592075,27.689708520495703,-13.690682698809912,0.8504367413974944,2.4889837405720696,13.804866759503474
118,26.451844520840357,0.1403486188169688,27.69158644353792,-13.800905324386108,25.004662740798224,0.1328831993871265,26.254779906499955,-13.83000299665663,0.8539014562727913,2.493985652923584,13.927617816601769
119,27.445533408813205,0.14506007837018933,28.656015004127475,-13.555416462684441,27.48095895373632,0.1457893763861013,28.70037307436504,-13.652035576956612,0.8454445581587534,2.4761077165603638,13.66831971804301
120,26.998924637180206,0.14293277189400697,28.22194459514686,-13.659527563115455,25.811373574393137,0.13716527725022937,27.04573239220513,-13.715239873008123,0.8502798941400316,2.491180724784976,13.712656896622455
121,26.40298330232342,0.1400284655657315,27.639271104887285,-13.763162967573281,26.717770652165488,0.14127897287881563,27.938929088531978,-13.62437529790969,0.8484214251003568,2.460624504897554,13.588169582819534
122,26.65661687783075,0.14136060620276952,27.883383722067727,-13.681275455977145,27.45915605151464,0.14489731328591468,28.67100956326439,-13.567509075951955,0.8484806068359859,2.428687678008783,13.626200488356293
123,26.088883854740455,0.1385850496258706,27.33209133487579,-13.817926033535887,26.81386908273848,0.14130312429061012,28.038386541699605,-13.658205955747574,0.8471336894565158,2.473128895605764,13.771938554702267
124,25.993340999630423,0.1379450653344923,27.2377968547183,-13.82400971714712,27.63613329993354,0.1461437503023753,28.84134330446758,-13.513540283082024,0.8396068281597562,2.4511767762606262,13.570024740500529
125,26.890051784040242,0.1421784732451006,28.122206521628165,-13.743332479347963,24.752748353140696,0.13169670802733255,26.03172909267365,-14.106775404914977,0.8582405306044079,2.5053326391404673,14.111839986616566
126,26.37995487430342,0.1398341437848119,27.619616226793607,-13.79495498548623,26.13414104401119,0.13868939249761522,27.36403489491296,-13.685832871331108,0.8476180803208124,2.456228074380907,13.871872158373817
127,26.495096831135054,0.14050210929505552,27.731361177043983,-13.76766529032344,27.718568983532133,0.14612650664316285,28.927803463406033,-13.55361276959616,0.8426270305164276,2.450861178460668,13.597182086256684
128,27.54605358945093,0.14578159858747733,28.76394704397887,-13.636749965016104,27.473724501473562,0.1454446901168142,28.704620119125124,-13.76340439206078,0.8407097430456252,2.443027073337186,13.767377007392145
129,26.800032016645545,0.14189582569292644,28.037124647364497,-13.789884256722663,27.232017365712966,0.14353668884862036,28.45049067905971,-13.620100127326118,0.8450851847255041,2.462999232353703,13.650456628491801
130,26.97063654427851,0.1428872480246096,28.196998438376973,-13.692491600946175,28.18783130342998,0.14975138304252472,29.386816388084775,-13.487365919446189,0.8439471485122801,2.4556679487228394,13.605437835057577
131,26.145294471143405,0.13857789539145404,27.387475478691563,-13.80758881993141,26.412824872940305,0.14010614192201978,27.636004160320947,-13.632854461669922,0.8456965959261334,2.4409082111765126,13.694164729509197
132,26.820330102248548,0.1421104037729871,28.0474965360241,-13.692768268313696,26.60866295345246,0.14148985038674067,27.847470177544487,-13.802970053657653,0.8495810277878292,2.4723006140801216,13.843105254634734
133,26.133073285805374,0.13869845889694327,27.376699776836137,-13.823249110971906,25.899243158007426,0.1370027061729204,27.18234984079997,-14.20109438517737,0.85223046370915,2.5471668283144635,14.251342137654623
134,26.437614948299856,0.1404017522679211,27.68045429148284,-13.83241073092532,26.68694521888854,0.14163947324194606,27.913382515074716,-13.680767922174363,0.8495262511192806,2.459098958200024,13.68583680737403
135,26.172861271481498,0.13886596205448765,27.422205565238762,-13.882102323172356,27.80293661450583,0.14713781433446066,29.02809883299328,-13.723003084697421,0.8484318142845517,2.4649619287060154,13.7803667899101
136,25.963991937264005,0.13805581367445374,27.218833086753655,-13.928969636082225,26.14911088489351,0.13850456700911598,27.39833851466103,-13.877321515764509,0.8500245364885481,2.4882251551893892,13.971259601780625
137,26.583604249241514,0.14084602535115653,27.823513434875053,-13.807552446249964,26.964897625030034,0.14289812684532197,28.19990901341514,-13.77909340934148,0.8490154071459695,2.4838880828169527,13.942278377345351
138,26.742342410986957,0.14186147853626052,27.98407396302953,-13.835930788644268,26.62277989160447,0.14044197755200521,27.85365625411745,-13.713183418152825,0.8511184709412711,2.523428475856781,13.768349250157675
139,26.564372588731217,0.14074576813793904,27.80776964812092,-13.84142796933863,26.977237656002952,0.14303562364407948,28.224446917337083,-13.902450591798813,0.8479425519231766,2.487627135382758,13.928143728347052
140,26.470285086445113,0.14032308064613266,27.716180375462326,-13.86218345207676,26.262033704727415,0.13853629713966734,27.52301261538551,-13.99515121702164,0.8549858397907681,2.539610339749244,13.998365909822526
141,26.333711503663523,0.13959589239965553,27.576060452919414,-13.81944823519615,25.80121414245121,0.13704048901323287,27.084644923134455,-14.204711686997186,0.8472446468141344,2.4855965004592644,14.242877444282907
142,26.37899775097803,0.1399848920647784,27.629941008693383,-13.909281065455534,26.182575119866264,0.1390447568680559,27.429431415739515,-13.859010348244318,0.8518475577944801,2.4822338877185697,13.927629470825195
143,26.58583537285014,0.14110659225926706,27.824764087106832,-13.800352985748617,26.49153486887614,0.1397527042953741,27.710900624593098,-13.591184010581365,0.8487116363313463,2.466444332091535,13.600986511980901
144,26.527811192957106,0.14078590596671417,27.76974477462497,-13.827195069119599,25.345273093571738,0.13481390476226807,26.607420119028244,-13.9696074137612,0.8535039405974131,2.5326563684563888,13.969479544120922
145,26.50244845699161,0.14049304051331354,27.744854046356636,-13.828986177240827,25.253339494977677,0.13440090571604077,26.52842399052211,-14.094852780538892,0.8538659792097788,2.5189886627526117,14.13805501214389
146,26.303735841635707,0.13957211044467854,27.557756478251935,-13.935927749104348,26.42153747498043,0.13993424803964674,27.67764469933888,-13.960413736010354,0.8533491577420916,2.4850721018654958,14.03167700389075
147,26.242357579838764,0.13923665010817746,27.49043452103367,-13.87313608427489,25.80241958678715,0.13722448228370576,27.05647589668395,-13.912807343498109,0.859007926214309,2.4745207810011065,14.073594703048956
148,26.451692714385715,0.14043684340217996,27.69641756926567,-13.85161673386326,27.529277634999108,0.14596758575903046,28.741635685875302,-13.583255480206201,0.8449286969881209,2.4285818631531764,13.705263247255418
149,25.887481350915714,0.13756195766672333,27.149192065106593,-13.992726948761856,26.972137027316624,0.1428899834789927,28.196583096943204,-13.673360431005085,0.8466172634609161,2.4910682093712593,13.737164728103146
